#Application,2.0,2.2,2.3,2.4,2.4.3,2.5,2.6,2.7,2.7.2,3.0,3.1,3.2,3.3.0,3.5.0,3.6.0,Files
pixman-0.34.0-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
ply-3.9-py36_0,33.33,33.33,33.33,33.33,33.33,66.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,6
prompt_toolkit-1.0.9-py36_0,22.55,24.51,24.51,40.20,40.20,91.18,100.00,100.00,100.00,99.02,99.02,99.02,100.00,100.00,100.00,102
psutil-5.0.1-py36_0,0.00,0.00,0.00,4.76,4.76,9.52,100.00,100.00,100.00,95.24,95.24,95.24,100.00,100.00,100.00,21
ptyprocess-0.5.1-py36_0,0.00,0.00,0.00,25.00,25.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,4
py-1.4.32-py36_0,69.70,78.79,78.79,90.91,90.91,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,33
pyasn1-0.1.9-py36_0,92.86,96.43,96.43,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,28
pycosat-0.6.1-py36_1,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
pycparser-2.17-py36_0,35.29,35.29,35.29,41.18,41.18,82.35,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,17
pycrypto-2.6.1-py36_4,77.31,77.31,77.31,77.31,77.31,97.48,99.16,99.16,99.16,100.00,100.00,100.00,100.00,100.00,100.00,119
pycurl-7.43.0-py36_2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
pyflakes-1.5.0-py36_0,41.18,41.18,41.18,58.82,58.82,94.12,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,17
pygments-2.1.3-py36_0,62.78,85.00,85.00,90.56,90.56,97.22,100.00,100.00,100.00,83.89,83.89,83.89,100.00,100.00,100.00,180
pylint-1.6.4-py36_1,30.36,33.93,33.93,53.57,53.57,67.86,80.36,100.00,100.00,92.86,92.86,92.86,100.00,100.00,100.00,56
